기준_년분기_코드,행정동코드,통합카테고리,당월매출합,매출_20대합,행정동명,총유동인구,유동_20대,점포수,행정동_전체매출,행정동_전체점포수,업종_점포당매출,업종_매출점유율,업종_포화도,경쟁강도,매출_20대비율,유동_20대비율,MZ_차이,유동대비매출,점포대비유동
20251,11110530,식품 소매,3223401472,208843420,사직동,3978820,604573,39,94427981856,2363,82651319.79487179,0.03413608348546087,0.016504443504020312,9.80190106614524e-06,0.06478976379892898,0.15194781367340066,-0.08715804987447168,810.140059615665,102021.02564102564
20251,11110530,양식/기타외식,5446217221,517927037,사직동,3978820,604573,76,94427981856,2363,71660752.90789473,0.05767588286812406,0.03216250528988574,1.9101140539154826e-05,0.09509849056385994,0.15194781367340066,-0.05684932310954072,1368.8021124353452,52352.89473684211
20251,11110530,예술학원,349489171,37385464,사직동,3978820,604573,77,94427981856,2363,4538820.402597402,0.0037011187164093066,0.03258569614896318,1.9352471335722653e-05,0.10697173790257439,0.15194781367340066,-0.04497607577082627,87.83739173925937,51672.98701298701
20251,11110530,오락/유흥,318234627,12324756,사직동,3978820,604573,15,94427981856,2363,21215641.8,0.0033701305560601604,0.006347862886161659,3.7699619485173994e-06,0.03872851963403719,0.15194781367340066,-0.11321929403936347,79.98216229937519,265254.6666666667
20251,11110530,의료/약국,7776152846,320076800,사직동,3978820,604573,74,94427981856,2363,105083146.56756757,0.08235009044097133,0.03131612357173085,1.859847894601917e-05,0.04116133084557942,0.15194781367340066,-0.11078648282782123,1954.3866890183522,53767.83783783784
20251,11110530,의류/패션,1487481380,409956211,사직동,3978820,604573,53,94427981856,2363,28065686.41509434,0.015752548670036885,0.022429115531104528,1.3320532218094812e-05,0.2756042640345521,0.15194781367340066,0.12365645036115147,373.84988011521006,75072.07547169812
20251,11110530,일반학원,1558149132,0,사직동,3978820,604573,43,94427981856,2363,36236026.325581394,0.01650092590537552,0.01819720694033009,1.0807224252416546e-05,0.0,0.15194781367340066,-0.15194781367340066,391.61086251702767,92530.69767441861
20251,11110530,일식,2546804191,229976954,사직동,3978820,604573,53,94427981856,2363,48052909.26415094,0.026970863307062987,0.022429115531104528,1.3320532218094812e-05,0.09030021028420712,0.15194781367340066,-0.061647603389193534,640.0903260263093,75072.07547169812
20251,11110530,전자/통신,190022888,1009099,사직동,3978820,604573,8,94427981856,2363,23752861.0,0.0020123578230209294,0.0033855268726195515,2.010646372542613e-06,0.005310407659944627,0.15194781367340066,-0.14663740601345604,47.758603807158906,497352.5
20251,11110530,주점,5505781594,791357975,사직동,3978820,604573,107,94427981856,2363,51455902.74766355,0.058306674417718266,0.0452814219212865,2.689239523275745e-05,0.14373217707407665,0.15194781367340066,-0.008215636599324005,1383.7724737484982,37185.233644859814
20251,11110530,중식,2840859453,275438386,사직동,3978820,604573,39,94427981856,2363,72842550.07692307,0.030084932423232662,0.016504443504020312,9.80190106614524e-06,0.09695600594007986,0.15194781367340066,-0.0549918077333208,713.9954692597303,102021.02564102564
20251,11110530,카페,9462371274,1854315330,사직동,3978820,604573,177,94427981856,2363,53459724.711864404,0.10020728059644278,0.07490478205670757,4.4485550992505316e-05,0.19596729786910283,0.15194781367340066,0.044019484195702174,2378.1853097149406,22479.209039548023
