행정동명,통합카테고리,기준_년분기_코드,성장확률_pct,업종내_순위,업종내_전체동수,상위_퍼센트,등급
약수동,오락/유흥,20253,69.1,20,361,5.5,A
약수동,의료/약국,20253,64.3,74,413,17.9,A
약수동,의류/패션,20253,27.3,387,402,96.3,D
약수동,일반학원,20253,61.7,45,397,11.3,A
약수동,일식,20253,39.3,191,279,68.5,C
약수동,전자/통신,20253,31.5,235,309,76.1,D
약수동,주점,20253,47.1,205,398,51.5,C
약수동,카페,20253,39.3,262,419,62.5,C
약수동,패스트푸드/치킨,20253,56.8,86,409,21.0,A
약수동,편의점,20253,41.1,253,405,62.5,C
약수동,한식,20253,40.6,297,421,70.5,C
청구동,미용실,20253,28.0,390,419,93.1,D
청구동,뷰티/화장품,20253,33.5,307,394,77.9,D
청구동,생활용품 소매,20253,70.4,65,405,16.0,A
청구동,스포츠/레저,20253,32.8,352,395,89.1,D
청구동,식품 소매,20253,74.3,12,422,2.8,A
청구동,오락/유흥,20253,23.9,349,361,96.7,D
청구동,의료/약국,20253,57.6,139,413,33.7,B
청구동,의류/패션,20253,62.1,174,402,43.3,B
청구동,일반학원,20253,55.8,98,397,24.7,A
청구동,일식,20253,56.3,60,279,21.5,A
청구동,주점,20253,56.7,108,398,27.1,B
청구동,카페,20253,49.4,138,419,32.9,B
청구동,패스트푸드/치킨,20253,59.4,68,409,16.6,A
청구동,편의점,20253,53.9,76,405,18.8,A
청구동,한식,20253,73.3,49,421,11.6,A
신당5동,B2B 서비스,20253,75.3,13,368,3.5,A
신당5동,미용실,20253,71.4,12,419,2.9,A
신당5동,분식/간식,20253,59.2,91,415,21.9,A
신당5동,뷰티/화장품,20253,35.1,301,394,76.4,D
신당5동,생활용품 소매,20253,48.6,212,405,52.3,C
신당5동,수리/세탁,20253,55.6,225,382,58.9,C
신당5동,숙박,20253,52.3,83,194,42.8,B
신당5동,스포츠/레저,20253,72.4,22,395,5.6,A
신당5동,식품 소매,20253,56.0,137,422,32.5,B
신당5동,양식/기타외식,20253,56.6,78,241,32.4,B
신당5동,오락/유흥,20253,33.2,304,361,84.2,D
신당5동,의료/약국,20253,57.0,149,413,36.1,B
신당5동,의류/패션,20253,62.9,166,402,41.3,B
신당5동,일식,20253,41.6,166,279,59.5,C
신당5동,전자/통신,20253,77.4,32,309,10.4,A
신당5동,주점,20253,34.5,335,398,84.2,D
신당5동,중식,20253,53.9,134,358,37.4,B
신당5동,카페,20253,48.4,148,419,35.3,B
신당5동,패스트푸드/치킨,20253,39.3,284,409,69.4,C
신당5동,편의점,20253,45.4,181,405,44.7,B
신당5동,한식,20253,65.8,89,421,21.1,A
동화동,미용실,20253,32.5,335,419,80.0,D
동화동,분식/간식,20253,50.6,201,415,48.4,B
동화동,뷰티/화장품,20253,56.9,133,394,33.8,B
동화동,생활용품 소매,20253,49.8,202,405,49.9,B
동화동,수리/세탁,20253,76.4,69,382,18.1,A
동화동,스포츠/레저,20253,72.8,20,395,5.1,A
동화동,식품 소매,20253,28.1,398,422,94.3,D
동화동,예술학원,20253,62.4,54,378,14.3,A
동화동,오락/유흥,20253,34.6,291,361,80.6,D
동화동,의료/약국,20253,31.9,368,413,89.1,D
동화동,의류/패션,20253,27.9,385,402,95.8,D
동화동,일반학원,20253,65.3,30,397,7.6,A
동화동,주점,20253,42.5,255,398,64.1,C
동화동,중식,20253,52.4,152,358,42.5,B
동화동,카페,20253,32.8,333,419,79.5,D
동화동,패스트푸드/치킨,20253,62.9,47,409,11.5,A
동화동,편의점,20253,42.3,239,405,59.0,C
동화동,한식,20253,51.4,205,421,48.7,B
황학동,B2B 서비스,20253,43.8,191,368,51.9,C
황학동,미용실,20253,31.8,347,419,82.8,D
황학동,분식/간식,20253,64.6,47,415,11.3,A
황학동,뷰티/화장품,20253,42.3,253,394,64.2,C
황학동,생활용품 소매,20253,70.1,67,405,16.5,A
황학동,수리/세탁,20253,62.3,188,382,49.2,B
황학동,숙박,20253,49.1,99,194,51.0,C
황학동,스포츠/레저,20253,33.7,346,395,87.6,D
황학동,식품 소매,20253,37.0,330,422,78.2,D
황학동,양식/기타외식,20253,41.7,177,241,73.4,C
황학동,예술학원,20253,28.6,342,378,90.5,D
황학동,오락/유흥,20253,67.9,22,361,6.1,A
황학동,의료/약국,20253,50.6,231,413,55.9,C
황학동,의류/패션,20253,75.7,53,402,13.2,A
황학동,일반학원,20253,55.1,105,397,26.4,B
황학동,일식,20253,62.6,25,279,9.0,A
황학동,전자/통신,20253,10.5,306,309,99.0,D
황학동,주점,20253,54.8,122,398,30.7,B
황학동,중식,20253,59.7,69,358,19.3,A
황학동,카페,20253,42.6,225,419,53.7,C
황학동,패스트푸드/치킨,20253,59.6,64,409,15.6,A
황학동,편의점,20253,41.7,249,405,61.5,C
황학동,한식,20253,69.2,69,421,16.4,A
중림동,B2B 서비스,20253,57.4,93,368,25.3,B
중림동,미용실,20253,37.2,270,419,64.4,C
중림동,분식/간식,20253,56.8,116,415,28.0,B
중림동,뷰티/화장품,20253,80.6,11,394,2.8,A
중림동,생활용품 소매,20253,20.3,374,405,92.3,D
중림동,수리/세탁,20253,45.3,278,382,72.8,C
중림동,숙박,20253,41.3,132,194,68.0,C
중림동,식품 소매,20253,24.8,412,422,97.6,D
중림동,양식/기타외식,20253,63.7,35,241,14.5,A
중림동,오락/유흥,20253,29.0,328,361,90.9,D
중림동,의료/약국,20253,75.9,7,413,1.7,A
중림동,의류/패션,20253,39.7,345,402,85.8,D
중림동,전자/통신,20253,39.1,201,309,65.0,C
중림동,주점,20253,48.9,185,398,46.5,B
중림동,중식,20253,52.6,149,358,41.6,B
중림동,카페,20253,42.6,224,419,53.5,C
중림동,패스트푸드/치킨,20253,40.0,270,409,66.0,C
중림동,편의점,20253,43.3,222,405,54.8,C
중림동,한식,20253,85.1,8,421,1.9,A
후암동,B2B 서비스,20253,46.4,171,368,46.5,B
후암동,미용실,20253,27.7,394,419,94.0,D
후암동,분식/간식,20253,34.4,376,415,90.6,D
후암동,뷰티/화장품,20253,69.5,69,394,17.5,A
후암동,생활용품 소매,20253,80.6,11,405,2.7,A
후암동,수리/세탁,20253,65.0,170,382,44.5,B
후암동,숙박,20253,13.3,194,194,100.0,D
후암동,스포츠/레저,20253,58.0,90,395,22.8,A
후암동,식품 소매,20253,65.1,63,422,14.9,A
후암동,양식/기타외식,20253,48.8,138,241,57.3,C
후암동,예술학원,20253,47.2,156,378,41.3,B
후암동,오락/유흥,20253,32.6,308,361,85.3,D
후암동,의료/약국,20253,68.7,40,413,9.7,A
후암동,의류/패션,20253,55.5,237,402,59.0,C
후암동,일반학원,20253,20.9,395,397,99.5,D
후암동,일식,20253,50.4,100,279,35.8,B
후암동,전자/통신,20253,92.6,4,309,1.3,A
후암동,주점,20253,50.4,168,398,42.2,B
후암동,중식,20253,30.8,344,358,96.1,D
후암동,카페,20253,49.4,137,419,32.7,B
후암동,패스트푸드/치킨,20253,38.4,292,409,71.4,C
후암동,편의점,20253,38.0,319,405,78.8,D
후암동,한식,20253,70.4,60,421,14.3,A
용산2가동,B2B 서비스,20253,71.2,25,368,6.8,A
용산2가동,미용실,20253,59.6,45,419,10.7,A
용산2가동,분식/간식,20253,57.9,105,415,25.3,B
용산2가동,뷰티/화장품,20253,53.1,168,394,42.6,B
용산2가동,생활용품 소매,20253,57.6,147,405,36.3,B
용산2가동,수리/세탁,20253,58.5,211,382,55.2,C
용산2가동,스포츠/레저,20253,29.1,372,395,94.2,D
용산2가동,식품 소매,20253,53.3,162,422,38.4,B
용산2가동,양식/기타외식,20253,57.6,71,241,29.5,B
용산2가동,예술학원,20253,53.8,110,378,29.1,B
용산2가동,오락/유흥,20253,33.5,302,361,83.7,D
용산2가동,의료/약국,20253,50.3,235,413,56.9,C
용산2가동,의류/패션,20253,68.5,119,402,29.6,B
용산2가동,일식,20253,59.4,43,279,15.4,A
용산2가동,전자/통신,20253,85.9,10,309,3.2,A
용산2가동,주점,20253,52.5,144,398,36.2,B
용산2가동,중식,20253,42.2,267,358,74.6,C
용산2가동,카페,20253,75.7,19,419,4.5,A
용산2가동,패스트푸드/치킨,20253,60.8,52,409,12.7,A
용산2가동,편의점,20253,39.9,278,405,68.6,C
용산2가동,한식,20253,50.7,210,421,49.9,B
남영동,B2B 서비스,20253,38.2,238,368,64.7,C
남영동,미용실,20253,66.3,22,419,5.3,A
남영동,분식/간식,20253,56.4,121,415,29.2,B
남영동,뷰티/화장품,20253,30.0,327,394,83.0,D
남영동,생활용품 소매,20253,70.8,60,405,14.8,A
남영동,숙박,20253,48.6,102,194,52.6,C
남영동,스포츠/레저,20253,74.4,14,395,3.5,A
남영동,식품 소매,20253,36.9,331,422,78.4,D
남영동,양식/기타외식,20253,48.8,137,241,56.8,C
남영동,예술학원,20253,31.9,322,378,85.2,D
남영동,오락/유흥,20253,43.9,223,361,61.8,C
남영동,의료/약국,20253,55.1,172,413,41.6,B
남영동,의류/패션,20253,75.9,49,402,12.2,A
남영동,일반학원,20253,79.5,6,397,1.5,A
남영동,일식,20253,42.7,154,279,55.2,C
남영동,전자/통신,20253,65.9,68,309,22.0,A
남영동,주점,20253,73.5,9,398,2.3,A
남영동,중식,20253,58.0,83,358,23.2,A
남영동,카페,20253,65.0,46,419,11.0,A
남영동,패스트푸드/치킨,20253,59.5,66,409,16.1,A
남영동,편의점,20253,43.7,214,405,52.8,C
남영동,한식,20253,78.0,23,421,5.5,A
청파동,B2B 서비스,20253,29.6,298,368,81.0,D
청파동,미용실,20253,36.3,287,419,68.5,C
청파동,분식/간식,20253,68.1,25,415,6.0,A
청파동,뷰티/화장품,20253,43.7,242,394,61.4,C
청파동,생활용품 소매,20253,76.1,28,405,6.9,A
청파동,수리/세탁,20253,66.4,148,382,38.7,B
청파동,숙박,20253,71.4,14,194,7.2,A
청파동,스포츠/레저,20253,61.2,74,395,18.7,A
청파동,식품 소매,20253,46.3,242,422,57.3,C
청파동,양식/기타외식,20253,42.4,174,241,72.2,C
청파동,예술학원,20253,92.0,1,378,0.3,A
청파동,오락/유흥,20253,58.6,84,361,23.3,A
청파동,의료/약국,20253,59.9,116,413,28.1,B
청파동,의류/패션,20253,36.6,360,402,89.6,D
청파동,일반학원,20253,49.0,182,397,45.8,B
청파동,일식,20253,51.7,89,279,31.9,B
청파동,전자/통신,20253,69.6,55,309,17.8,A
청파동,주점,20253,54.3,128,398,32.2,B
청파동,중식,20253,54.1,132,358,36.9,B
청파동,카페,20253,76.7,17,419,4.1,A
청파동,패스트푸드/치킨,20253,73.2,10,409,2.4,A
청파동,편의점,20253,50.8,97,405,24.0,A
청파동,한식,20253,72.8,51,421,12.1,A
원효로1동,B2B 서비스,20253,49.6,141,368,38.3,B
원효로1동,미용실,20253,32.8,328,419,78.3,D
원효로1동,분식/간식,20253,36.1,366,415,88.2,D
원효로1동,뷰티/화장품,20253,17.1,391,394,99.2,D
원효로1동,생활용품 소매,20253,77.9,22,405,5.4,A
원효로1동,수리/세탁,20253,43.2,293,382,76.7,D
원효로1동,숙박,20253,48.4,104,194,53.6,C
원효로1동,스포츠/레저,20253,55.4,111,395,28.1,B
원효로1동,식품 소매,20253,66.5,50,422,11.8,A
원효로1동,오락/유흥,20253,21.8,354,361,98.1,D
원효로1동,의료/약국,20253,21.4,405,413,98.1,D
원효로1동,의류/패션,20253,72.2,90,402,22.4,A
원효로1동,일반학원,20253,49.0,180,397,45.3,B
원효로1동,일식,20253,56.0,62,279,22.2,A
원효로1동,전자/통신,20253,40.7,188,309,60.8,C
원효로1동,주점,20253,53.2,137,398,34.4,B
원효로1동,중식,20253,48.0,201,358,56.1,C
원효로1동,카페,20253,66.6,36,419,8.6,A
원효로1동,패스트푸드/치킨,20253,44.8,207,409,50.6,C
원효로1동,편의점,20253,35.8,345,405,85.2,D
원효로1동,한식,20253,69.8,65,421,15.4,A
원효로2동,B2B 서비스,20253,27.1,311,368,84.5,D
원효로2동,미용실,20253,48.0,139,419,33.2,B
원효로2동,분식/간식,20253,48.6,226,415,54.5,C
원효로2동,뷰티/화장품,20253,27.7,340,394,86.3,D
원효로2동,생활용품 소매,20253,34.9,305,405,75.3,D
원효로2동,수리/세탁,20253,64.8,172,382,45.0,B
원효로2동,스포츠/레저,20253,61.5,70,395,17.7,A
원효로2동,식품 소매,20253,55.0,146,422,34.6,B
원효로2동,예술학원,20253,46.8,160,378,42.3,B
원효로2동,의료/약국,20253,51.0,228,413,55.2,C
원효로2동,의류/패션,20253,40.9,340,402,84.6,D
원효로2동,일반학원,20253,72.1,18,397,4.5,A
원효로2동,일식,20253,65.6,18,279,6.5,A
원효로2동,전자/통신,20253,16.0,292,309,94.5,D
원효로2동,주점,20253,62.4,57,398,14.3,A
원효로2동,중식,20253,53.2,142,358,39.7,B
원효로2동,카페,20253,34.8,322,419,76.8,D
원효로2동,편의점,20253,47.5,146,405,36.0,B
원효로2동,한식,20253,61.2,127,421,30.2,B
효창동,B2B 서비스,20253,44.9,183,368,49.7,B
효창동,미용실,20253,38.5,251,419,59.9,C
효창동,분식/간식,20253,32.2,394,415,94.9,D
효창동,뷰티/화장품,20253,17.5,389,394,98.7,D
효창동,생활용품 소매,20253,39.7,276,405,68.1,C
효창동,스포츠/레저,20253,22.7,390,395,98.7,D
효창동,식품 소매,20253,55.5,142,422,33.6,B
효창동,예술학원,20253,61.8,59,378,15.6,A
효창동,의료/약국,20253,75.1,11,413,2.7,A
효창동,의류/패션,20253,67.9,124,402,30.8,B
효창동,일반학원,20253,65.4,29,397,7.3,A
효창동,카페,20253,57.7,72,419,17.2,A
효창동,패스트푸드/치킨,20253,39.9,276,409,67.5,C
효창동,편의점,20253,49.2,113,405,27.9,B
효창동,한식,20253,40.9,294,421,69.8,C
용문동,B2B 서비스,20253,36.8,247,368,67.1,C
용문동,미용실,20253,53.8,88,419,21.0,A
용문동,분식/간식,20253,55.4,140,415,33.7,B
용문동,뷰티/화장품,20253,39.2,273,394,69.3,C
용문동,생활용품 소매,20253,41.7,266,405,65.7,C
용문동,수리/세탁,20253,87.3,7,382,1.8,A
용문동,식품 소매,20253,57.9,118,422,28.0,B
용문동,양식/기타외식,20253,65.1,29,241,12.0,A
용문동,예술학원,20253,44.6,187,378,49.5,B
용문동,오락/유흥,20253,63.4,53,361,14.7,A
용문동,의료/약국,20253,51.8,217,413,52.5,C
용문동,의류/패션,20253,70.3,104,402,25.9,B
용문동,전자/통신,20253,42.3,178,309,57.6,C
용문동,주점,20253,47.4,199,398,50.0,B
용문동,카페,20253,44.0,204,419,48.7,B
용문동,패스트푸드/치킨,20253,39.4,282,409,68.9,C
용문동,편의점,20253,40.5,264,405,65.2,C
용문동,한식,20253,45.0,260,421,61.8,C
한강로동,B2B 서비스,20253,64.1,59,368,16.0,A
한강로동,미용실,20253,39.0,246,419,58.7,C
한강로동,분식/간식,20253,51.8,188,415,45.3,B
한강로동,뷰티/화장품,20253,38.0,284,394,72.1,C
한강로동,생활용품 소매,20253,35.1,303,405,74.8,C
한강로동,수리/세탁,20253,21.6,372,382,97.4,D
한강로동,숙박,20253,62.2,46,194,23.7,A
한강로동,스포츠/레저,20253,46.8,210,395,53.2,C
한강로동,식품 소매,20253,45.4,257,422,60.9,C
한강로동,애완동물,20253,45.6,81,147,55.1,C
한강로동,양식/기타외식,20253,50.1,126,241,52.3,C
한강로동,오락/유흥,20253,44.7,213,361,59.0,C
한강로동,의료/약국,20253,65.2,66,413,16.0,A
한강로동,의류/패션,20253,53.7,247,402,61.4,C
한강로동,일반학원,20253,82.4,3,397,0.8,A
한강로동,일식,20253,38.2,200,279,71.7,C
한강로동,전자/통신,20253,68.5,57,309,18.4,A
한강로동,주점,20253,70.7,20,398,5.0,A
한강로동,중식,20253,52.1,157,358,43.9,B
한강로동,카페,20253,67.7,29,419,6.9,A
한강로동,패스트푸드/치킨,20253,44.8,206,409,50.4,C
한강로동,편의점,20253,50.0,108,405,26.7,B
한강로동,한식,20253,62.7,113,421,26.8,B
이촌1동,미용실,20253,44.3,175,419,41.8,B
이촌1동,분식/간식,20253,39.0,347,415,83.6,D
이촌1동,뷰티/화장품,20253,45.5,226,394,57.4,C
이촌1동,생활용품 소매,20253,67.7,82,405,20.2,A
이촌1동,수리/세탁,20253,36.1,335,382,87.7,D
이촌1동,스포츠/레저,20253,51.9,145,395,36.7,B
이촌1동,식품 소매,20253,44.1,263,422,62.3,C
이촌1동,양식/기타외식,20253,36.6,197,241,81.7,D
이촌1동,예술학원,20253,45.9,167,378,44.2,B
이촌1동,의료/약국,20253,55.9,160,413,38.7,B
이촌1동,의류/패션,20253,45.6,304,402,75.6,D
이촌1동,일반학원,20253,30.4,374,397,94.2,D
이촌1동,일식,20253,47.7,118,279,42.3,B
이촌1동,전자/통신,20253,42.4,177,309,57.3,C
이촌1동,주점,20253,41.1,268,398,67.3,C
이촌1동,중식,20253,51.7,162,358,45.3,B
이촌1동,카페,20253,48.2,152,419,36.3,B
이촌1동,패스트푸드/치킨,20253,58.3,75,409,18.3,A
이촌1동,편의점,20253,39.3,293,405,72.3,C
이촌1동,한식,20253,35.4,347,421,82.4,D
이촌2동,B2B 서비스,20253,30.4,291,368,79.1,D
이촌2동,미용실,20253,36.7,282,419,67.3,C
이촌2동,분식/간식,20253,31.5,396,415,95.4,D
이촌2동,생활용품 소매,20253,14.1,398,405,98.3,D
이촌2동,수리/세탁,20253,53.2,241,382,63.1,C
이촌2동,식품 소매,20253,38.5,319,422,75.6,D
이촌2동,예술학원,20253,69.7,26,378,6.9,A
이촌2동,의류/패션,20253,77.2,36,402,9.0,A
이촌2동,일반학원,20253,61.9,42,397,10.6,A
이촌2동,전자/통신,20253,81.1,19,309,6.1,A
이촌2동,카페,20253,23.7,402,419,95.9,D
이촌2동,패스트푸드/치킨,20253,36.0,324,409,79.2,D
이촌2동,편의점,20253,34.1,371,405,91.6,D
이촌2동,한식,20253,58.0,149,421,35.4,B
이태원1동,미용실,20253,43.1,194,419,46.3,B
이태원1동,분식/간식,20253,41.4,323,415,77.8,D
이태원1동,뷰티/화장품,20253,53.1,167,394,42.4,B
이태원1동,생활용품 소매,20253,73.6,46,405,11.4,A
이태원1동,수리/세탁,20253,40.6,311,382,81.4,D
이태원1동,숙박,20253,24.3,186,194,95.9,D
이태원1동,스포츠/레저,20253,47.7,193,395,48.9,B
이태원1동,식품 소매,20253,45.9,248,422,58.8,C
이태원1동,양식/기타외식,20253,28.8,226,241,93.8,D
이태원1동,오락/유흥,20253,29.7,324,361,89.8,D
이태원1동,의료/약국,20253,20.0,409,413,99.0,D
이태원1동,의류/패션,20253,67.6,125,402,31.1,B
이태원1동,일식,20253,53.8,79,279,28.3,B
이태원1동,전자/통신,20253,61.3,89,309,28.8,B
이태원1동,주점,20253,42.8,251,398,63.1,C
이태원1동,중식,20253,35.1,321,358,89.7,D
이태원1동,카페,20253,44.5,199,419,47.5,B
이태원1동,패스트푸드/치킨,20253,46.6,185,409,45.2,B
이태원1동,편의점,20253,29.6,397,405,98.0,D
이태원1동,한식,20253,31.4,375,421,89.1,D
이태원2동,B2B 서비스,20253,74.7,17,368,4.6,A
이태원2동,미용실,20253,65.2,26,419,6.2,A
이태원2동,분식/간식,20253,57.9,106,415,25.5,B
이태원2동,뷰티/화장품,20253,50.4,190,394,48.2,B
이태원2동,생활용품 소매,20253,18.4,383,405,94.6,D
이태원2동,수리/세탁,20253,65.4,166,382,43.5,B
이태원2동,스포츠/레저,20253,56.2,105,395,26.6,B
이태원2동,식품 소매,20253,38.0,326,422,77.3,D
이태원2동,양식/기타외식,20253,46.2,148,241,61.4,C
이태원2동,의료/약국,20253,64.8,70,413,16.9,A
이태원2동,의류/패션,20253,64.0,155,402,38.6,B
이태원2동,일식,20253,41.6,167,279,59.9,C
이태원2동,주점,20253,40.4,277,398,69.6,C
이태원2동,중식,20253,73.0,7,358,2.0,A
이태원2동,카페,20253,50.3,129,419,30.8,B
이태원2동,패스트푸드/치킨,20253,52.3,126,409,30.8,B
이태원2동,편의점,20253,38.2,314,405,77.5,D
이태원2동,한식,20253,50.1,219,421,52.0,C
한남동,B2B 서비스,20253,71.2,24,368,6.5,A
한남동,미용실,20253,47.3,149,419,35.6,B
한남동,분식/간식,20253,44.1,284,415,68.4,C
한남동,뷰티/화장품,20253,24.7,363,394,92.1,D
한남동,생활용품 소매,20253,79.5,14,405,3.5,A
한남동,수리/세탁,20253,38.8,322,382,84.3,D
한남동,숙박,20253,43.6,123,194,63.4,C
한남동,스포츠/레저,20253,24.9,387,395,98.0,D
한남동,식품 소매,20253,71.4,22,422,5.2,A
한남동,양식/기타외식,20253,54.2,98,241,40.7,B
한남동,오락/유흥,20253,73.6,7,361,1.9,A
한남동,의료/약국,20253,31.4,374,413,90.6,D
한남동,의류/패션,20253,58.8,205,402,51.0,C
한남동,일반학원,20253,20.3,396,397,99.7,D
한남동,일식,20253,56.0,63,279,22.6,A
한남동,전자/통신,20253,26.3,251,309,81.2,D
한남동,주점,20253,59.8,81,398,20.4,A
한남동,중식,20253,58.6,78,358,21.8,A
한남동,카페,20253,51.6,114,419,27.2,B
한남동,패스트푸드/치킨,20253,46.1,191,409,46.7,B
한남동,편의점,20253,49.2,116,405,28.6,B
한남동,한식,20253,62.5,115,421,27.3,B
서빙고동,B2B 서비스,20253,27.1,312,368,84.8,D
서빙고동,미용실,20253,35.9,295,419,70.4,C
서빙고동,분식/간식,20253,60.1,85,415,20.5,A
서빙고동,생활용품 소매,20253,39.6,277,405,68.4,C
서빙고동,수리/세탁,20253,60.0,202,382,52.9,C
서빙고동,스포츠/레저,20253,32.8,351,395,88.9,D
서빙고동,식품 소매,20253,48.8,212,422,50.2,C
서빙고동,예술학원,20253,73.6,15,378,4.0,A
서빙고동,의류/패션,20253,34.3,368,402,91.5,D
서빙고동,일반학원,20253,8.4,397,397,100.0,D
서빙고동,카페,20253,68.7,28,419,6.7,A
서빙고동,패스트푸드/치킨,20253,32.2,367,409,89.7,D
서빙고동,편의점,20253,44.0,209,405,51.6,C
서빙고동,한식,20253,40.4,301,421,71.5,C
보광동,B2B 서비스,20253,64.8,52,368,14.1,A
보광동,미용실,20253,61.8,38,419,9.1,A
보광동,분식/간식,20253,73.3,11,415,2.7,A
보광동,뷰티/화장품,20253,47.4,209,394,53.0,C
보광동,생활용품 소매,20253,45.0,243,405,60.0,C
보광동,수리/세탁,20253,12.8,380,382,99.5,D
보광동,숙박,20253,75.4,7,194,3.6,A
보광동,스포츠/레저,20253,40.4,273,395,69.1,C
보광동,식품 소매,20253,47.5,228,422,54.0,C
보광동,애완동물,20253,38.1,107,147,72.8,C
보광동,양식/기타외식,20253,48.5,139,241,57.7,C
보광동,예술학원,20253,63.7,47,378,12.4,A
